date,state,fips,cases,deaths
29/04/2020,Junin,12,45,0
29/04/2020,La Libertad,13,142,0
29/04/2020,Lambayeque,14,251,0
29/04/2020,Lima,15,2447,0
29/04/2020,Lima Region,16,74,0
29/04/2020,Loreto,17,230,0
29/04/2020,Madre de Dios,18,8,0
29/04/2020,Moquegua,19,23,0
29/04/2020,Pasco,20,14,0
29/04/2020,Piura,21,153,0
29/04/2020,Puno,22,20,0
29/04/2020,San Martin,23,21,0
29/04/2020,Tumbes,24,52,0
29/04/2020,Ucayali,25,87,0
30/04/2020,Amazonas,1,37,0
30/04/2020,Ancash,2,108,0
30/04/2020,Apurimac,3,35,0
30/04/2020,Arequipa,4,69,0
30/04/2020,Ayacucho,5,21,0
30/04/2020,Cajamarca,6,48,0
30/04/2020,Callao,7,255,0
30/04/2020,Cusco,8,34,0
30/04/2020,Huancavelica,9,17,0
30/04/2020,Huanuco,10,19,0
30/04/2020,Ica,11,53,0
30/04/2020,Junin,12,66,0
30/04/2020,La Libertad,13,136,0
30/04/2020,Lambayeque,14,217,0
30/04/2020,Lima,15,1652,0
30/04/2020,Lima Region,16,146,0
30/04/2020,Loreto,17,94,0
30/04/2020,Madre de Dios,18,3,0
30/04/2020,Moquegua,19,10,0
30/04/2020,Pasco,20,3,0
30/04/2020,Piura,21,180,0
30/04/2020,Puno,22,29,0
30/04/2020,San Martin,23,15,0
30/04/2020,Tumbes,24,30,0
30/04/2020,Ucayali,25,79,0
1/05/2020,Amazonas,1,85,0
1/05/2020,Ancash,2,66,0
1/05/2020,Arequipa,4,38,0
1/05/2020,Ayacucho,5,26,0
1/05/2020,Cajamarca,6,19,0
1/05/2020,Callao,7,115,0
1/05/2020,Cusco,8,6,0
1/05/2020,Huancavelica,9,68,0
1/05/2020,Huanuco,10,8,0
1/05/2020,Ica,11,37,0
1/05/2020,Junin,12,26,0
1/05/2020,La Libertad,13,54,0
1/05/2020,Lambayeque,14,234,0
1/05/2020,Lima,15,1299,0
1/05/2020,Lima Region,16,107,0
1/05/2020,Loreto,17,145,0
1/05/2020,Madre de Dios,18,3,0
1/05/2020,Moquegua,19,12,0
1/05/2020,Pasco,20,7,0
1/05/2020,Piura,21,142,0
1/05/2020,Puno,22,10,0
1/05/2020,San Martin,23,18,0
1/05/2020,Tumbes,24,18,0
1/05/2020,Ucayali,25,76,0
2/05/2020,Amazonas,1,50,0
2/05/2020,Ancash,2,119,0
2/05/2020,Apurimac,3,5,0
2/05/2020,Arequipa,4,31,0
2/05/2020,Ayacucho,5,20,0
2/05/2020,Cajamarca,6,29,0
2/05/2020,Callao,7,214,0
2/05/2020,Cusco,8,13,0
2/05/2020,Huancavelica,9,61,0
2/05/2020,Huanuco,10,3,0
2/05/2020,Ica,11,52,0
2/05/2020,Junin,12,55,0
2/05/2020,La Libertad,13,116,0
2/05/2020,Lambayeque,14,146,0
2/05/2020,Lima,15,1842,0
2/05/2020,Lima Region,16,92,0
2/05/2020,Loreto,17,106,0
2/05/2020,Madre de Dios,18,3,0
2/05/2020,Moquegua,19,6,0
2/05/2020,Pasco,20,11,0
2/05/2020,Piura,21,196,0
2/05/2020,Puno,22,14,0
2/05/2020,San Martin,23,30,0
2/05/2020,Tumbes,24,44,0
2/05/2020,Ucayali,25,106,0
3/05/2020,Amazonas,1,2,0
3/05/2020,Ancash,2,25,0
3/05/2020,Arequipa,4,7,0
3/05/2020,Ayacucho,5,5,0
3/05/2020,Cajamarca,6,13,0
3/05/2020,Callao,7,95,0
3/05/2020,Cusco,8,2,0
3/05/2020,Huancavelica,9,25,0
3/05/2020,Huanuco,10,4,0
3/05/2020,Ica,11,31,0
3/05/2020,Junin,12,48,0
3/05/2020,La Libertad,13,52,0
3/05/2020,Lambayeque,14,132,0
3/05/2020,Lima,15,1157,0
3/05/2020,Lima Region,16,65,0
3/05/2020,Loreto,17,25,0
3/05/2020,Pasco,20,5,0
3/05/2020,Piura,21,86,0
3/05/2020,Puno,22,11,0
3/05/2020,San Martin,23,20,0
3/05/2020,Tumbes,24,11,0
3/05/2020,Ucayali,25,94,0
4/05/2020,Amazonas,1,26,0
4/05/2020,Ancash,2,108,0
4/05/2020,Apurimac,3,6,0
4/05/2020,Arequipa,4,60,0
4/05/2020,Ayacucho,5,27,0
4/05/2020,Cajamarca,6,15,0
4/05/2020,Callao,7,200,0
4/05/2020,Cusco,8,8,0
4/05/2020,Huancavelica,9,12,0
4/05/2020,Huanuco,10,16,0
4/05/2020,Ica,11,70,0
4/05/2020,Junin,12,49,0
4/05/2020,La Libertad,13,126,0
4/05/2020,Lambayeque,14,332,0
4/05/2020,Lima,15,2147,0
4/05/2020,Lima Region,16,233,0
4/05/2020,Loreto,17,133,0
4/05/2020,Madre de Dios,18,5,0
4/05/2020,Moquegua,19,16,0
4/05/2020,Pasco,20,31,0
4/05/2020,Piura,21,223,0
4/05/2020,Puno,22,13,0
4/05/2020,San Martin,23,9,0
4/05/2020,Tumbes,24,26,0
4/05/2020,Ucayali,25,91,0
5/05/2020,Amazonas,1,12,0
5/05/2020,Ancash,2,125,0
5/05/2020,Apurimac,3,3,0
5/05/2020,Arequipa,4,57,0
5/05/2020,Ayacucho,5,18,0
5/05/2020,Cajamarca,6,17,0
5/05/2020,Callao,7,270,0
5/05/2020,Cusco,8,26,0
5/05/2020,Huancavelica,9,36,0
5/05/2020,Huanuco,10,10,0
5/05/2020,Ica,11,43,0
5/05/2020,Junin,12,69,0
5/05/2020,La Libertad,13,151,0
5/05/2020,Lambayeque,14,234,0
5/05/2020,Lima,15,2310,0
5/05/2020,Lima Region,16,109,0
5/05/2020,Loreto,17,60,0
5/05/2020,Madre de Dios,18,5,0
5/05/2020,Moquegua,19,14,0
5/05/2020,Pasco,20,11,0
5/05/2020,Piura,21,247,0
5/05/2020,Puno,22,20,0
5/05/2020,San Martin,23,20,0
5/05/2020,Tumbes,24,33,0
5/05/2020,Ucayali,25,59,0
6/05/2020,Amazonas,1,11,0
6/05/2020,Ancash,2,74,0
6/05/2020,Apurimac,3,1,0
6/05/2020,Arequipa,4,56,0
6/05/2020,Ayacucho,5,23,0
6/05/2020,Cajamarca,6,10,0
6/05/2020,Callao,7,253,0
6/05/2020,Cusco,8,50,0
6/05/2020,Huancavelica,9,3,0
6/05/2020,Huanuco,10,11,0
6/05/2020,Ica,11,65,0
6/05/2020,Junin,12,57,0
6/05/2020,La Libertad,13,112,0
6/05/2020,Lambayeque,14,165,0
6/05/2020,Lima,15,2211,0
6/05/2020,Lima Region,16,49,0
6/05/2020,Loreto,17,110,0
6/05/2020,Madre de Dios,18,6,0
6/05/2020,Moquegua,19,5,0
6/05/2020,Pasco,20,10,0
6/05/2020,Piura,21,213,0
6/05/2020,Puno,22,6,0
6/05/2020,San Martin,23,31,0
6/05/2020,Tumbes,24,14,0
6/05/2020,Ucayali,25,81,0
7/05/2020,Amazonas,1,9,0
7/05/2020,Ancash,2,78,0
7/05/2020,Arequipa,4,47,0
7/05/2020,Ayacucho,5,15,0
7/05/2020,Cajamarca,6,8,0
7/05/2020,Callao,7,329,0
7/05/2020,Cusco,8,48,0
7/05/2020,Huancavelica,9,5,0
7/05/2020,Huanuco,10,12,0
7/05/2020,Ica,11,78,0
7/05/2020,Junin,12,63,0
7/05/2020,La Libertad,13,54,0
7/05/2020,Lambayeque,14,158,0
7/05/2020,Lima,15,2266,0
7/05/2020,Lima Region,16,102,0
7/05/2020,Loreto,17,76,0
7/05/2020,Madre de Dios,18,3,0
7/05/2020,Moquegua,19,4,0
7/05/2020,Pasco,20,7,0
7/05/2020,Piura,21,156,0
7/05/2020,Puno,22,3,0
7/05/2020,San Martin,23,62,0
7/05/2020,Tumbes,24,14,0
7/05/2020,Ucayali,25,12,0
8/05/2020,Amazonas,1,19,0
8/05/2020,Ancash,2,53,0
8/05/2020,Arequipa,4,39,0
8/05/2020,Ayacucho,5,25,0
8/05/2020,Cajamarca,6,11,0
8/05/2020,Callao,7,224,0
8/05/2020,Cusco,8,49,0
8/05/2020,Huancavelica,9,13,0
8/05/2020,Huanuco,10,5,0
8/05/2020,Ica,11,102,0
8/05/2020,Junin,12,41,0
8/05/2020,La Libertad,13,73,0
8/05/2020,Lambayeque,14,154,0
8/05/2020,Lima,15,1943,0
8/05/2020,Lima Region,16,72,0
8/05/2020,Loreto,17,126,0
8/05/2020,Madre de Dios,18,5,0
8/05/2020,Moquegua,19,25,0
8/05/2020,Pasco,20,3,0
8/05/2020,Piura,21,145,0
8/05/2020,Puno,22,1,0
8/05/2020,San Martin,23,50,0
8/05/2020,Tumbes,24,12,0
8/05/2020,Ucayali,25,101,0
9/05/2020,Amazonas,1,4,0
9/05/2020,Ancash,2,69,0
9/05/2020,Apurimac,3,1,0
9/05/2020,Arequipa,4,59,0
9/05/2020,Ayacucho,5,11,0
9/05/2020,Cajamarca,6,6,0
9/05/2020,Callao,7,185,0
9/05/2020,Cusco,8,11,0
9/05/2020,Huancavelica,9,5,0
9/05/2020,Huanuco,10,13,0
9/05/2020,Ica,11,38,0
9/05/2020,Junin,12,35,0
9/05/2020,La Libertad,13,84,0
9/05/2020,Lambayeque,14,68,0
9/05/2020,Lima,15,1360,0
9/05/2020,Lima Region,16,43,0
9/05/2020,Loreto,17,105,0
9/05/2020,Madre de Dios,18,14,0
9/05/2020,Moquegua,19,2,0
9/05/2020,Pasco,20,8,0
9/05/2020,Piura,21,91,0
9/05/2020,Puno,22,8,0
9/05/2020,San Martin,23,28,0
9/05/2020,Tumbes,24,22,0
9/05/2020,Ucayali,25,190,0
10/05/2020,Ancash,2,11,0
10/05/2020,Arequipa,4,25,0
10/05/2020,Ayacucho,5,2,0
10/05/2020,Cajamarca,6,2,0
10/05/2020,Callao,7,42,0
10/05/2020,Cusco,8,2,0
10/05/2020,Huancavelica,9,1,0
10/05/2020,Huanuco,10,2,0
10/05/2020,Ica,11,12,0
10/05/2020,Junin,12,18,0
10/05/2020,La Libertad,13,38,0
10/05/2020,Lambayeque,14,27,0
10/05/2020,Lima,15,586,0
10/05/2020,Lima Region,16,13,0
10/05/2020,Loreto,17,51,0
10/05/2020,Pasco,20,2,0
10/05/2020,Piura,21,38,0
10/05/2020,Puno,22,1,0
10/05/2020,San Martin,23,14,0
10/05/2020,Tumbes,24,2,0
10/05/2020,Ucayali,25,47,0
11/05/2020,Amazonas,1,12,0
11/05/2020,Ancash,2,121,0
11/05/2020,Apurimac,3,3,0
11/05/2020,Arequipa,4,51,0
11/05/2020,Ayacucho,5,15,0
11/05/2020,Cajamarca,6,13,0
11/05/2020,Callao,7,212,0
11/05/2020,Cusco,8,56,0
11/05/2020,Huancavelica,9,1,0
11/05/2020,Huanuco,10,16,0
11/05/2020,Ica,11,43,0
11/05/2020,Junin,12,44,0
11/05/2020,La Libertad,13,58,0
11/05/2020,Lambayeque,14,127,0
11/05/2020,Lima,15,2225,0
11/05/2020,Lima Region,16,124,0
11/05/2020,Loreto,17,193,0
11/05/2020,Madre de Dios,18,18,0
11/05/2020,Moquegua,19,5,0
11/05/2020,Pasco,20,3,0
11/05/2020,Piura,21,164,0
11/05/2020,Puno,22,4,0
11/05/2020,San Martin,23,11,0
11/05/2020,Tumbes,24,31,0
11/05/2020,Ucayali,25,47,0
12/05/2020,Amazonas,1,11,0
12/05/2020,Ancash,2,101,0
12/05/2020,Apurimac,3,5,0
12/05/2020,Arequipa,4,104,0
12/05/2020,Ayacucho,5,19,0
12/05/2020,Cajamarca,6,22,0
12/05/2020,Callao,7,316,0
12/05/2020,Cusco,8,33,0
12/05/2020,Huancavelica,9,1,0
12/05/2020,Huanuco,10,13,0
12/05/2020,Ica,11,98,0
12/05/2020,Junin,12,38,0
12/05/2020,La Libertad,13,105,0
12/05/2020,Lambayeque,14,130,0
12/05/2020,Lima,15,2837,0
12/05/2020,Lima Region,16,95,0
12/05/2020,Loreto,17,124,0
12/05/2020,Madre de Dios,18,12,0
12/05/2020,Moquegua,19,2,0
12/05/2020,Pasco,20,12,0
12/05/2020,Piura,21,135,0
12/05/2020,Puno,22,6,0
12/05/2020,San Martin,23,12,0
12/05/2020,Tumbes,24,29,0
12/05/2020,Ucayali,25,84,0
13/05/2020,Amazonas,1,8,0
13/05/2020,Ancash,2,152,0
13/05/2020,Apurimac,3,2,0
13/05/2020,Arequipa,4,112,0
13/05/2020,Ayacucho,5,20,0
13/05/2020,Cajamarca,6,3,0
13/05/2020,Callao,7,351,0
13/05/2020,Cusco,8,47,0
13/05/2020,Huancavelica,9,5,0
13/05/2020,Huanuco,10,62,0
13/05/2020,Ica,11,77,0
13/05/2020,Junin,12,74,0
13/05/2020,La Libertad,13,72,0
13/05/2020,Lambayeque,14,165,0
13/05/2020,Lima,15,2618,0
13/05/2020,Lima Region,16,178,0
13/05/2020,Loreto,17,157,0
13/05/2020,Madre de Dios,18,17,0
13/05/2020,Moquegua,19,12,0
13/05/2020,Pasco,20,10,0
13/05/2020,Piura,21,115,0
13/05/2020,Puno,22,3,0
13/05/2020,San Martin,23,29,0
13/05/2020,Tumbes,24,36,0
13/05/2020,Ucayali,25,109,0
14/05/2020,Amazonas,1,3,0
14/05/2020,Ancash,2,179,0
14/05/2020,Apurimac,3,2,0
14/05/2020,Arequipa,4,121,0
14/05/2020,Ayacucho,5,13,0
14/05/2020,Cajamarca,6,12,0
14/05/2020,Callao,7,325,0
14/05/2020,Cusco,8,31,0
14/05/2020,Huancavelica,9,12,0
14/05/2020,Huanuco,10,26,0
14/05/2020,Ica,11,90,0
14/05/2020,Junin,12,29,0
14/05/2020,La Libertad,13,85,0
14/05/2020,Lambayeque,14,182,0
14/05/2020,Lima,15,2063,0
14/05/2020,Lima Region,16,79,0
14/05/2020,Loreto,17,133,0
14/05/2020,Madre de Dios,18,10,0
14/05/2020,Moquegua,19,9,0
14/05/2020,Pasco,20,16,0
14/05/2020,Piura,21,135,0
14/05/2020,Puno,22,2,0
14/05/2020,San Martin,23,38,0
14/05/2020,Tumbes,24,23,0
14/05/2020,Ucayali,25,111,0
15/05/2020,Amazonas,1,23,0
15/05/2020,Ancash,2,166,0
15/05/2020,Apurimac,3,3,0
15/05/2020,Arequipa,4,96,0
15/05/2020,Ayacucho,5,50,0
15/05/2020,Cajamarca,6,20,0
15/05/2020,Callao,7,310,0
15/05/2020,Cusco,8,6,0
15/05/2020,Huancavelica,9,6,0
15/05/2020,Huanuco,10,23,0
15/05/2020,Ica,11,104,0
15/05/2020,Junin,12,48,0
15/05/2020,La Libertad,13,212,0
15/05/2020,Lambayeque,14,262,0
15/05/2020,Lima,15,2219,0
15/05/2020,Lima Region,16,210,0
15/05/2020,Loreto,17,240,0
15/05/2020,Madre de Dios,18,5,0
15/05/2020,Moquegua,19,1,0
15/05/2020,Pasco,20,10,0
15/05/2020,Piura,21,102,0
15/05/2020,Puno,22,9,0
15/05/2020,San Martin,23,22,0
15/05/2020,Tumbes,24,38,0
15/05/2020,Ucayali,25,104,0
16/05/2020,Amazonas,1,32,0
16/05/2020,Ancash,2,103,0
16/05/2020,Arequipa,4,85,0
16/05/2020,Ayacucho,5,40,0
16/05/2020,Cajamarca,6,13,0
16/05/2020,Callao,7,215,0
16/05/2020,Cusco,8,10,0
16/05/2020,Huancavelica,9,5,0
16/05/2020,Huanuco,10,8,0
16/05/2020,Ica,11,122,0
16/05/2020,Junin,12,43,0
16/05/2020,La Libertad,13,145,0
16/05/2020,Lambayeque,14,134,0
16/05/2020,Lima,15,2282,0
16/05/2020,Lima Region,16,110,0
16/05/2020,Loreto,17,156,0
16/05/2020,Madre de Dios,18,20,0
16/05/2020,Moquegua,19,13,0
16/05/2020,Pasco,20,20,0
16/05/2020,Piura,21,58,0
16/05/2020,Puno,22,3,0
16/05/2020,San Martin,23,54,0
16/05/2020,Tumbes,24,36,0
16/05/2020,Ucayali,25,407,0
17/05/2020,Amazonas,1,1,0
17/05/2020,Ancash,2,49,0
17/05/2020,Apurimac,3,2,0
17/05/2020,Arequipa,4,8,0
17/05/2020,Ayacucho,5,9,0
17/05/2020,Cajamarca,6,2,0
17/05/2020,Callao,7,108,0
17/05/2020,Huancavelica,9,9,0
17/05/2020,Huanuco,10,5,0
17/05/2020,Ica,11,34,0
17/05/2020,Junin,12,8,0
17/05/2020,La Libertad,13,6,0
17/05/2020,Lambayeque,14,27,0
17/05/2020,Lima,15,1241,0
17/05/2020,Lima Region,16,50,0
17/05/2020,Loreto,17,76,0
17/05/2020,Moquegua,19,1,0
17/05/2020,Pasco,20,8,0
17/05/2020,Piura,21,50,0
17/05/2020,San Martin,23,19,0
17/05/2020,Tumbes,24,15,0
17/05/2020,Ucayali,25,57,0
18/05/2020,Amazonas,1,20,0
18/05/2020,Ancash,2,97,0
18/05/2020,Apurimac,3,4,0
18/05/2020,Arequipa,4,86,0
18/05/2020,Ayacucho,5,15,0
18/05/2020,Cajamarca,6,20,0
18/05/2020,Callao,7,238,0
18/05/2020,Cusco,8,7,0
18/05/2020,Huancavelica,9,6,0
18/05/2020,Huanuco,10,17,0
18/05/2020,Ica,11,184,0
18/05/2020,Junin,12,102,0
18/05/2020,La Libertad,13,120,0
18/05/2020,Lambayeque,14,225,0
18/05/2020,Lima,15,2885,0
18/05/2020,Lima Region,16,198,0
18/05/2020,Loreto,17,165,0
18/05/2020,Madre de Dios,18,17,0
18/05/2020,Moquegua,19,11,0
18/05/2020,Pasco,20,10,0
18/05/2020,Piura,21,203,0
18/05/2020,Puno,22,7,0
18/05/2020,San Martin,23,93,0
18/05/2020,Tumbes,24,24,0
18/05/2020,Ucayali,25,354,0
19/05/2020,Amazonas,1,30,0
19/05/2020,Ancash,2,281,0
19/05/2020,Apurimac,3,3,0
19/05/2020,Arequipa,4,122,0
19/05/2020,Ayacucho,5,17,0
19/05/2020,Cajamarca,6,28,0
19/05/2020,Callao,7,382,0
19/05/2020,Cusco,8,40,0
19/05/2020,Huancavelica,9,16,0
19/05/2020,Huanuco,10,20,0
19/05/2020,Ica,11,95,0
19/05/2020,Junin,12,41,0
19/05/2020,La Libertad,13,134,0
19/05/2020,Lambayeque,14,218,0
19/05/2020,Lima,15,2647,0
19/05/2020,Lima Region,16,158,0
19/05/2020,Loreto,17,257,0
19/05/2020,Madre de Dios,18,10,0
19/05/2020,Moquegua,19,45,0
19/05/2020,Pasco,20,22,0
19/05/2020,Piura,21,340,0
19/05/2020,Puno,22,7,0
19/05/2020,San Martin,23,89,0
19/05/2020,Tumbes,24,42,0
19/05/2020,Ucayali,25,140,0
20/05/2020,Amazonas,1,12,0
20/05/2020,Ancash,2,125,0
20/05/2020,Arequipa,4,156,0
20/05/2020,Ayacucho,5,17,0
20/05/2020,Cajamarca,6,27,0
20/05/2020,Callao,7,349,0
20/05/2020,Cusco,8,31,0
20/05/2020,Huancavelica,9,10,0
20/05/2020,Huanuco,10,17,0
20/05/2020,Ica,11,107,0
20/05/2020,Junin,12,45,0
20/05/2020,La Libertad,13,142,0
20/05/2020,Lambayeque,14,134,0
20/05/2020,Lima,15,2748,0
20/05/2020,Lima Region,16,199,0
20/05/2020,Loreto,17,195,0
20/05/2020,Madre de Dios,18,6,0
20/05/2020,Moquegua,19,64,0
20/05/2020,Pasco,20,25,0
20/05/2020,Piura,21,467,0
20/05/2020,Puno,22,9,0
20/05/2020,San Martin,23,44,0
20/05/2020,Tumbes,24,31,0
20/05/2020,Ucayali,25,317,0
21/05/2020,Amazonas,1,54,0
21/05/2020,Ancash,2,134,0
21/05/2020,Apurimac,3,5,0
21/05/2020,Arequipa,4,144,0
21/05/2020,Ayacucho,5,22,0
21/05/2020,Cajamarca,6,19,0
21/05/2020,Callao,7,382,0
21/05/2020,Cusco,8,41,0
21/05/2020,Huancavelica,9,17,0
21/05/2020,Huanuco,10,10,0
21/05/2020,Ica,11,178,0
21/05/2020,Junin,12,39,0
21/05/2020,La Libertad,13,267,0
21/05/2020,Lambayeque,14,165,0
21/05/2020,Lima,15,2863,0
21/05/2020,Lima Region,16,99,0
21/05/2020,Loreto,17,201,0
21/05/2020,Madre de Dios,18,10,0
21/05/2020,Moquegua,19,49,0
21/05/2020,Pasco,20,33,0
21/05/2020,Piura,21,433,0
21/05/2020,Puno,22,40,0
21/05/2020,San Martin,23,52,0
21/05/2020,Tumbes,24,48,0
21/05/2020,Ucayali,25,170,0
22/05/2020,Amazonas,1,25,0
22/05/2020,Ancash,2,180,0
22/05/2020,Apurimac,3,14,0
22/05/2020,Arequipa,4,197,0
22/05/2020,Ayacucho,5,41,0
22/05/2020,Cajamarca,6,29,0
22/05/2020,Callao,7,428,0
22/05/2020,Cusco,8,44,0
22/05/2020,Huancavelica,9,24,0
22/05/2020,Huanuco,10,36,0
22/05/2020,Ica,11,108,0
22/05/2020,Junin,12,54,0
22/05/2020,La Libertad,13,234,0
22/05/2020,Lambayeque,14,157,0
22/05/2020,Lima,15,3222,0
22/05/2020,Lima Region,16,197,0
22/05/2020,Loreto,17,152,0
22/05/2020,Madre de Dios,18,42,0
22/05/2020,Moquegua,19,60,0
22/05/2020,Pasco,20,52,0
22/05/2020,Piura,21,480,0
22/05/2020,Puno,22,25,0
22/05/2020,San Martin,23,27,0
22/05/2020,Tumbes,24,45,0
22/05/2020,Ucayali,25,192,0
23/05/2020,Amazonas,1,8,0
23/05/2020,Ancash,2,140,0
23/05/2020,Apurimac,3,9,0
23/05/2020,Arequipa,4,146,0
23/05/2020,Ayacucho,5,36,0
23/05/2020,Cajamarca,6,50,0
23/05/2020,Callao,7,346,0
23/05/2020,Cusco,8,32,0
23/05/2020,Huancavelica,9,6,0
23/05/2020,Huanuco,10,22,0
23/05/2020,Ica,11,92,0
23/05/2020,Junin,12,38,0
23/05/2020,La Libertad,13,186,0
23/05/2020,Lambayeque,14,199,0
23/05/2020,Lima,15,2792,0
23/05/2020,Lima Region,16,258,0
23/05/2020,Loreto,17,149,0
23/05/2020,Madre de Dios,18,32,0
23/05/2020,Moquegua,19,35,0
23/05/2020,Pasco,20,45,0
23/05/2020,Piura,21,539,0
23/05/2020,Puno,22,10,0
23/05/2020,San Martin,23,20,0
23/05/2020,Tumbes,24,34,0
23/05/2020,Ucayali,25,125,0
24/05/2020,Amazonas,1,5,0
24/05/2020,Ancash,2,52,0
24/05/2020,Arequipa,4,35,0
24/05/2020,Ayacucho,5,6,0
24/05/2020,Cajamarca,6,7,0
24/05/2020,Callao,7,72,0
24/05/2020,Cusco,8,6,0
24/05/2020,Huancavelica,9,7,0
24/05/2020,Huanuco,10,7,0
24/05/2020,Ica,11,20,0
24/05/2020,Junin,12,21,0
24/05/2020,La Libertad,13,68,0
24/05/2020,Lambayeque,14,96,0
24/05/2020,Lima,15,923,0
24/05/2020,Lima Region,16,59,0
24/05/2020,Loreto,17,96,0
24/05/2020,Madre de Dios,18,1,0
24/05/2020,Moquegua,19,18,0
24/05/2020,Pasco,20,25,0
24/05/2020,Piura,21,199,0
24/05/2020,Puno,22,2,0
24/05/2020,San Martin,23,15,0
24/05/2020,Tumbes,24,14,0
24/05/2020,Ucayali,25,36,0
25/05/2020,Amazonas,1,50,0
25/05/2020,Ancash,2,179,0
25/05/2020,Apurimac,3,22,0
25/05/2020,Arequipa,4,192,0
25/05/2020,Ayacucho,5,26,0
25/05/2020,Cajamarca,6,33,0
25/05/2020,Callao,7,409,0
25/05/2020,Cusco,8,51,0
25/05/2020,Huancavelica,9,12,0
25/05/2020,Huanuco,10,30,0
25/05/2020,Ica,11,247,0
25/05/2020,Junin,12,51,0
25/05/2020,La Libertad,13,269,0
25/05/2020,Lambayeque,14,320,0
25/05/2020,Lima,15,3839,0
25/05/2020,Lima Region,16,303,0
25/05/2020,Loreto,17,135,0
25/05/2020,Madre de Dios,18,39,0
25/05/2020,Moquegua,19,32,0
25/05/2020,Pasco,20,20,0
25/05/2020,Piura,21,481,0
25/05/2020,Puno,22,35,0
25/05/2020,San Martin,23,28,0
25/05/2020,Tumbes,24,47,0
25/05/2020,Ucayali,25,77,0
26/05/2020,Amazonas,1,22,0
26/05/2020,Ancash,2,187,0
26/05/2020,Apurimac,3,2,0
26/05/2020,Arequipa,4,128,0
26/05/2020,Ayacucho,5,24,0
26/05/2020,Cajamarca,6,31,0
26/05/2020,Callao,7,496,0
26/05/2020,Cusco,8,30,0
26/05/2020,Huancavelica,9,9,0
26/05/2020,Huanuco,10,21,0
26/05/2020,Ica,11,170,0
26/05/2020,Junin,12,53,0
26/05/2020,La Libertad,13,182,0
26/05/2020,Lambayeque,14,460,0
26/05/2020,Lima,15,3809,0
26/05/2020,Lima Region,16,286,0
26/05/2020,Loreto,17,204,0
26/05/2020,Madre de Dios,18,21,0
26/05/2020,Moquegua,19,27,0
26/05/2020,Pasco,20,20,0
26/05/2020,Piura,21,417,0
26/05/2020,Puno,22,3,0
26/05/2020,San Martin,23,62,0
26/05/2020,Tumbes,24,44,0
26/05/2020,Ucayali,25,197,0
27/05/2020,Amazonas,1,19,0
27/05/2020,Ancash,2,225,0
27/05/2020,Apurimac,3,8,0
27/05/2020,Arequipa,4,186,0
27/05/2020,Ayacucho,5,53,0
27/05/2020,Cajamarca,6,20,0
27/05/2020,Callao,7,510,0
27/05/2020,Cusco,8,37,0
27/05/2020,Huancavelica,9,14,0
27/05/2020,Huanuco,10,32,0
27/05/2020,Ica,11,210,0
27/05/2020,Junin,12,90,0
27/05/2020,La Libertad,13,181,0
27/05/2020,Lambayeque,14,508,0
27/05/2020,Lima,15,4020,0
27/05/2020,Lima Region,16,256,0
27/05/2020,Loreto,17,148,0
27/05/2020,Madre de Dios,18,27,0
27/05/2020,Moquegua,19,39,0
27/05/2020,Pasco,20,26,0
27/05/2020,Piura,21,457,0
27/05/2020,Puno,22,22,0
27/05/2020,San Martin,23,65,0
27/05/2020,Tumbes,24,31,0
27/05/2020,Ucayali,25,176,0
28/05/2020,Amazonas,1,25,0
28/05/2020,Ancash,2,242,0
28/05/2020,Apurimac,3,9,0
28/05/2020,Arequipa,4,186,0
28/05/2020,Ayacucho,5,30,0
28/05/2020,Cajamarca,6,32,0
28/05/2020,Callao,7,509,0
28/05/2020,Cusco,8,46,0
28/05/2020,Huancavelica,9,10,0
28/05/2020,Huanuco,10,24,0
28/05/2020,Ica,11,132,0
28/05/2020,Junin,12,68,0
28/05/2020,La Libertad,13,307,0
28/05/2020,Lambayeque,14,315,0
28/05/2020,Lima,15,3376,0
28/05/2020,Lima Region,16,200,0
28/05/2020,Loreto,17,83,0
28/05/2020,Madre de Dios,18,54,0
28/05/2020,Moquegua,19,17,0
28/05/2020,Pasco,20,22,0
28/05/2020,Piura,21,363,0
28/05/2020,Puno,22,16,0
28/05/2020,San Martin,23,66,0
28/05/2020,Tumbes,24,56,0
28/05/2020,Ucayali,25,209,0
29/05/2020,Amazonas,1,13,0
29/05/2020,Ancash,2,174,0
29/05/2020,Apurimac,3,9,0
29/05/2020,Arequipa,4,172,0
29/05/2020,Ayacucho,5,17,0
29/05/2020,Cajamarca,6,20,0
29/05/2020,Callao,7,358,0
29/05/2020,Cusco,8,57,0
29/05/2020,Huancavelica,9,11,0
29/05/2020,Huanuco,10,33,0
29/05/2020,Ica,11,297,0
29/05/2020,Junin,12,76,0
29/05/2020,La Libertad,13,160,0
29/05/2020,Lambayeque,14,242,0
29/05/2020,Lima,15,2999,0
29/05/2020,Lima Region,16,238,0
29/05/2020,Loreto,17,183,0
29/05/2020,Madre de Dios,18,53,0
29/05/2020,Moquegua,19,16,0
29/05/2020,Pasco,20,4,0
29/05/2020,Piura,21,292,0
29/05/2020,Puno,22,42,0
29/05/2020,San Martin,23,52,0
29/05/2020,Tumbes,24,45,0
29/05/2020,Ucayali,25,171,0
30/05/2020,Amazonas,1,13,0
30/05/2020,Ancash,2,146,0
30/05/2020,Apurimac,3,9,0
30/05/2020,Arequipa,4,96,0
